Code ECTS;Date;Promo;Matière;Enseignant;Horaire;Duree;†salle
4MOS;mercredi 10 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;09:00;2;
4MOS;mercredi 10 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;11:00;2;
4MOS;mercredi 10 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;14:00;2;
4MOS;mercredi 10 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;16:00;2;
4MOS;jeudi 11 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;09:00;2;
4MOS;jeudi 11 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;11:00;2;
4MOS;jeudi 11 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;14:00;2;
4MOS;jeudi 11 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;16:00;2;
4MOS;vendredi 12 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;09:00;2;
4MOS;vendredi 12 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;11:00;2;
4MOS;vendredi 12 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;14:00;2;
4MOS;vendredi 12 fÈvrier 2016;4;Microsoft SharePoint Server Administration Part 1/2;;16:00;2;
4MET;mercredi 17 fÈvrier 2016;4;Agile Project Management with Scrum SOE (Duree 10')'(selon planing regional);BABIN;09:00;2;
4MET;mercredi 17 fÈvrier 2016;4;Agile Project Management with Scrum SOE (Duree 10')'(selon planing regional);BABIN;11:00;2;
4ENG;mercredi 17 fÈvrier 2016;4;English Language† QCM† (SGES1);CAMPUS;14:00;2;
4ERP;mercredi 17 fÈvrier 2016;4;ERP Solutions TP (Duree 2 H);CAMPUS;16:00;2;
4MET;jeudi 18 fÈvrier 2016;4;Agile Project Management with Scrum SOE (Duree 10')'(selon planing regional);BABIN;09:00;2;
4MET;jeudi 18 fÈvrier 2016;4;Agile Project Management with Scrum SOE (Duree 10')'(selon planing regional);BABIN;11:00;2;
4VIP;jeudi 18 fÈvrier 2016;4;VoIP Architectures - Study and Implementation TP (Duree 4H);CAMPUS;14:00;2;
4VIP;jeudi 18 fÈvrier 2016;4;VoIP Architectures - Study and Implementation TP (Duree 4H);CAMPUS;16:00;2;
4ERP;mercredi 9 mars 2016;4;ERP Solution Part 2/2;;09:00;2;
4ERP;mercredi 9 mars 2016;4;ERP Solution Part 2/2;;11:00;2;
4ERP;mercredi 9 mars 2016;4;ERP Solution Part 2/2;;14:00;2;
4ERP;mercredi 9 mars 2016;4;ERP Solution Part 2/2;;16:00;2;
4ERP;jeudi 10 mars 2016;4;ERP Solution Part 2/2;;09:00;2;
4ERP;jeudi 10 mars 2016;4;ERP Solution Part 2/2;;11:00;2;
4ERP;jeudi 10 mars 2016;4;ERP Solution Part 2/2;;14:00;2;
4ERP;jeudi 10 mars 2016;4;ERP Solution Part 2/2;;16:00;2;
4ERP;vendredi 11 mars 2016;4;ERP Solution Part 2/2;;09:00;2;
4ERP;vendredi 11 mars 2016;4;ERP Solution Part 2/2;;11:00;2;
4ERP;vendredi 11 mars 2016;4;ERP Solution Part 2/2;;14:00;2;
4ERP;vendredi 11 mars 2016;4;ERP Solution Part 2/2;;16:00;2;
4MOS;mercredi 16 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;09:00;2;
4MOS;mercredi 16 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;11:00;2;
4SJF;mercredi 16 mars 2016;4;SUPINFO Job Forum M.Sc.1;CAMPUS;14:00;2;
4SJF;mercredi 16 mars 2016;4;SUPINFO Job Forum M.Sc.1;CAMPUS;16:00;2;
4MOS;jeudi 17 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;09:00;2;
4MOS;jeudi 17 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;11:00;2;
4MOS;jeudi 17 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;14:00;2;
4MOS;jeudi 17 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;16:00;2;
4MOS;vendredi 18 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;09:00;2;
4MOS;vendredi 18 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;11:00;2;
4MOS;vendredi 18 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;14:00;2;
4MOS;vendredi 18 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;16:00;2;
4MOS;mercredi 23 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;09:00;2;
4MOS;mercredi 23 mars 2016;4;Microsoft SharePoint Server Administration Part 2/2;;11:00;2;
4MET;mercredi 23 mars 2016;4;Agile Project Management with Scrum Soutenance Mini Projet (Duree 20')(4 etudiants maxi);CAMPUS;14:00;2;
4MET;mercredi 23 mars 2016;4;Agile Project Management with Scrum Soutenance Mini Projet (Duree 20')(4 etudiants maxi);CAMPUS;16:00;2;
4BIS;jeudi 24 mars 2016;4;BI Solutions;;09:00;2;
4BIS;jeudi 24 mars 2016;4;BI Solutions;;11:00;2;
4BIS;jeudi 24 mars 2016;4;BI Solutions;;14:00;2;
4BIS;jeudi 24 mars 2016;4;BI Solutions;;16:00;2;
4BIS;vendredi 25 mars 2016;4;BI Solutions;;09:00;2;
4BIS;vendredi 25 mars 2016;4;BI Solutions;;11:00;2;
4BIS;vendredi 25 mars 2016;4;BI Solutions;;14:00;2;
4BIS;vendredi 25 mars 2016;4;BI Solutions;;16:00;2;
4BIS;mercredi 30 mars 2016;4;BI Solutions;;09:00;2;
4BIS;mercredi 30 mars 2016;4;BI Solutions;;11:00;2;
4BIS;mercredi 30 mars 2016;4;BI Solutions;;14:00;2;
4BIS;mercredi 30 mars 2016;4;BI Solutions;;16:00;2;
4BIS;jeudi 31 mars 2016;4;BI Solutions SOE (Duree 10') (selon planning regional);;09:00;2;
4BIS;jeudi 31 mars 2016;4;BI Solutions SOE (Duree 10') (selon planning regional);;11:00;2;
4BIS;jeudi 31 mars 2016;4;BI Solutions SOE (Duree 10') (selon planning regional);;14:00;2;
4BIS;jeudi 31 mars 2016;4;BI Solutions SOE (Duree 10') (selon planning regional);;16:00;2;
4EPS;mercredi 6 avril 2016;4;Digital Entrepreneurship;TEBOUL;09:00;2;
4EPS;mercredi 6 avril 2016;4;Digital Entrepreneurship;TEBOUL;11:00;2;
4EPS;mercredi 6 avril 2016;4;Digital Entrepreneurship;TEBOUL;14:00;2;
4EPS;mercredi 6 avril 2016;4;Digital Entrepreneurship;TEBOUL;16:00;2;
4EPS;jeudi 7 avril 2016;4;Digital Entrepreneurship;TEBOUL;09:00;2;
4EPS;jeudi 7 avril 2016;4;Digital Entrepreneurship;TEBOUL;11:00;2;
4EPS;jeudi 7 avril 2016;4;Digital Entrepreneurship;TEBOUL;14:00;2;
4EPS;jeudi 7 avril 2016;4;Digital Entrepreneurship;TEBOUL;16:00;2;
4MGT;vendredi 8 avril 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;09:00;2;
4MGT;vendredi 8 avril 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;11:00;2;
4MGT;vendredi 8 avril 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;14:00;2;
4MGT;vendredi 8 avril 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;16:00;2;
4MGT;mercredi 13 avril 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;09:00;2;
4MGT;mercredi 13 avril 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;11:00;2;
4ERP;mercredi 13 avril 2016;4;ERP Solutions QCM (Duree 2H);CAMPUS;14:00;2;
4BIS;jeudi 14 avril 2016;4;BI Solutions TP (Duree 4H);CAMPUS;14:00;2;
4BIS;jeudi 14 avril 2016;4;BI Solutions TP (Duree 4H);CAMPUS;16:00;2;
4MOS;vendredi 15 avril 2016;4;Microsoft SharePoint Server Administration Soutenance Mini Projet (4 etudiants - Duree 20') (selon planning regional);;09:00;2;
4MOS;vendredi 15 avril 2016;4;Microsoft SharePoint Server Administration Soutenance Mini Projet (4 etudiants - Duree 20') (selon planning regional);;11:00;2;
4MOS;vendredi 15 avril 2016;4;Microsoft SharePoint Server Administration SOE 1/2 (Duree 10') (selon planning regional);;14:00;2;
4MOS;vendredi 15 avril 2016;4;Microsoft SharePoint Server Administration SOE 1/2 (Duree 10') (selon planning regional);;16:00;2;
4EPS;mercredi 4 mai 2016;4;Digital Entrepreneurship;TEBOUL;09:00;2;
4EPS;mercredi 4 mai 2016;4;Digital Entrepreneurship;TEBOUL;11:00;2;
4EPS;mercredi 4 mai 2016;4;Digital Entrepreneurship;TEBOUL;14:00;2;
4EPS;mercredi 4 mai 2016;4;Digital Entrepreneurship;TEBOUL;16:00;2;
4CLD;mercredi 11 mai 2016;4;Introduction to Cloud Computing Technologies Training;;09:00;2;
4CLD;mercredi 11 mai 2016;4;Introduction to Cloud Computing Technologies Training;;11:00;2;
4CLD;mercredi 11 mai 2016;4;Introduction to Cloud Computing Technologies Training;;14:00;2;
4CLD;mercredi 11 mai 2016;4;Introduction to Cloud Computing Technologies Training;;16:00;2;
4CLD;jeudi 12 mai 2016;4;Introduction to Cloud Computing Technologies Training;;09:00;2;
4CLD;jeudi 12 mai 2016;4;Introduction to Cloud Computing Technologies Training;;11:00;2;
4CLD;jeudi 12 mai 2016;4;Introduction to Cloud Computing Technologies Training;;14:00;2;
4CLD;jeudi 12 mai 2016;4;Introduction to Cloud Computing Technologies Training;;16:00;2;
4CLD;vendredi 13 mai 2016;4;Introduction to Cloud Computing Technologies Training;;09:00;2;
4CLD;vendredi 13 mai 2016;4;Introduction to Cloud Computing Technologies Training;;11:00;2;
4CLD;vendredi 13 mai 2016;4;Introduction to Cloud Computing Technologies Training;;14:00;2;
4CLD;vendredi 13 mai 2016;4;Introduction to Cloud Computing Technologies Training;;16:00;2;
4EPS;mercredi 18 mai 2016;4;Digital Entrepreneurship;TEBOUL;09:00;2;
4EPS;mercredi 18 mai 2016;4;Digital Entrepreneurship;TEBOUL;11:00;2;
4EPS;mercredi 18 mai 2016;4;Digital Entrepreneurship;TEBOUL;14:00;2;
4EPS;mercredi 18 mai 2016;4;Digital Entrepreneurship;TEBOUL;16:00;2;
4MGT;jeudi 19 mai 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;09:00;2;
4MGT;jeudi 19 mai 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;11:00;2;
4MGT;jeudi 19 mai 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;14:00;2;
4MGT;jeudi 19 mai 2016;4;IT Management 4 - Enterprise Applications Software;ARIGSOY;16:00;2;
4VTZ;vendredi 20 mai 2016;4;Deploying VMware vSphere;PERRIER;09:00;2;
4VTZ;vendredi 20 mai 2016;4;Deploying VMware vSphere;PERRIER;11:00;2;
4VTZ;vendredi 20 mai 2016;4;Deploying VMware vSphere;PERRIER;14:00;2;
4VTZ;vendredi 20 mai 2016;4;Deploying VMware vSphere;PERRIER;16:00;2;
4VTZ;mercredi 25 mai 2016;4;Deploying VMware vSphere;PERRIER;09:00;2;
4VTZ;mercredi 25 mai 2016;4;Deploying VMware vSphere;PERRIER;11:00;2;
4VTZ;mercredi 25 mai 2016;4;Deploying VMware vSphere;PERRIER;14:00;2;
4VTZ;mercredi 25 mai 2016;4;Deploying VMware vSphere;PERRIER;16:00;2;
4VTZ;jeudi 26 mai 2016;4;Deploying VMware vSphere;PERRIER;09:00;2;
4VTZ;jeudi 26 mai 2016;4;Deploying VMware vSphere;PERRIER;11:00;2;
4VTZ;jeudi 26 mai 2016;4;Deploying VMware vSphere;PERRIER;14:00;2;
4VTZ;jeudi 26 mai 2016;4;Deploying VMware vSphere;PERRIER;16:00;2;
4VTZ;vendredi 27 mai 2016;4;Deploying VMware vSphere;PERRIER;09:00;2;
4VTZ;vendredi 27 mai 2016;4;Deploying VMware vSphere;PERRIER;11:00;2;
4VTZ;vendredi 27 mai 2016;4;Deploying VMware vSphere;PERRIER;14:00;2;
4VTZ;vendredi 27 mai 2016;4;Deploying VMware vSphere;PERRIER;16:00;2;
4MSE;lundi 30 mai 2016;4;Microsoft Exchange Server Administration;;09:00;2;
4MSE;lundi 30 mai 2016;4;Microsoft Exchange Server Administration;;11:00;2;
4MSE;lundi 30 mai 2016;4;Microsoft Exchange Server Administration;;14:00;2;
4MSE;lundi 30 mai 2016;4;Microsoft Exchange Server Administration;;16:00;2;
4MSE;mardi 31 mai 2016;4;Microsoft Exchange Server Administration;;09:00;2;
4MSE;mardi 31 mai 2016;4;Microsoft Exchange Server Administration;;11:00;2;
4MSE;mardi 31 mai 2016;4;Microsoft Exchange Server Administration;;14:00;2;
4MSE;mardi 31 mai 2016;4;Microsoft Exchange Server Administration;;16:00;2;
4MSE;mercredi 1 juin 2016;4;Microsoft Exchange Server Administration;;09:00;2;
4MSE;mercredi 1 juin 2016;4;Microsoft Exchange Server Administration;;11:00;2;
4MSE;mercredi 1 juin 2016;4;Microsoft Exchange Server Administration;;14:00;2;
4MSE;mercredi 1 juin 2016;4;Microsoft Exchange Server Administration;;16:00;2;
4MSE;jeudi 2 juin 2016;4;Microsoft Exchange Server Administration;;09:00;2;
4MSE;jeudi 2 juin 2016;4;Microsoft Exchange Server Administration;;11:00;2;
4MSE;jeudi 2 juin 2016;4;Microsoft Exchange Server Administration;;14:00;2;
4MSE;jeudi 2 juin 2016;4;Microsoft Exchange Server Administration;;16:00;2;
4MSE;vendredi 3 juin 2016;4;Microsoft Exchange Server Administration;;09:00;2;
4MSE;vendredi 3 juin 2016;4;Microsoft Exchange Server Administration;;11:00;2;
4MSE;vendredi 3 juin 2016;4;Microsoft Exchange Server Administration;;14:00;2;
4MSE;vendredi 3 juin 2016;4;Microsoft Exchange Server Administration;;16:00;2;
4MGT;mercredi 8 juin 2016;4;IT Management 4 - Enterprise Applications Software SOE (Duree 10') (selon planning regional);ARIGSOY;09:00;2;
4CLD;mercredi 8 juin 2016;4;Introduction to Cloud Computing Technologies Training SOE† (Duree 10');;11:00;2;
4MGT;mercredi 8 juin 2016;4;IT Management 4 - Enterprise Applications Software SOE (Duree 10') (selon planning regional);ARIGSOY;14:00;2;
4CLD;mercredi 8 juin 2016;4;Introduction to Cloud Computing Technologies Training QCM (Duree 2H);CAMPUS;16:00;2;
4EPS;jeudi 9 juin 2016;4;Digital Entrepreneurship Soutenance Mini Projet (Duree 20') (4 etudiants Maxi);TEBOUL;09:00;2;
4EPS;jeudi 9 juin 2016;4;Digital Entrepreneurship Soutenance Mini Projet (Duree 20') (4 etudiants Maxi);TEBOUL;11:00;2;
4LAW;jeudi 9 juin 2016;4;Personal Data Protection;NANI;14:00;2;
4LAW;jeudi 9 juin 2016;4;Personal Data Protection;NANI;16:00;2;
4LAW;vendredi 10 juin 2016;4;Personal Data Protection;NANI;09:00;2;
4LAW;vendredi 10 juin 2016;4;Personal Data Protection;NANI;11:00;2;
4LAW;vendredi 10 juin 2016;4;Personal Data Protection;NANI;14:00;2;
4LAW;vendredi 10 juin 2016;4;Personal Data Protection;NANI;16:00;2;
4LAW;mercredi 15 juin 2016;4;Personal Data Protection;NANI;09:00;2;
4LAW;mercredi 15 juin 2016;4;Personal Data Protection;NANI;11:00;2;
4VTZ;mercredi 15 juin 2016;4;Virtualization and IS Urbanization Soutenance Mini Projet (4 etudiants - Duree† 20') (selon planning regional);PERRIER;14:00;2;
4VTZ;mercredi 15 juin 2016;4;Virtualization and IS Urbanization Soutenance Mini Projet (4 etudiants - Duree† 20') (selon planning regional);PERRIER;16:00;2;
4LAW;jeudi 16 juin 2016;4;Personal Data Protection;NANI;09:00;2;
4LAW;jeudi 16 juin 2016;4;Personal Data Protection;NANI;11:00;2;
4VTZ;jeudi 16 juin 2016;4;Virtualization and IS Urbanization SOE (Duree 10') (selon planning regional);PERRIER;14:00;2;
4VTZ;jeudi 16 juin 2016;4;Virtualization and IS Urbanization SOE (Duree 10') (selon planning regional);PERRIER;16:00;2;
4PJT;vendredi 17 juin 2016;4;Project 6 etudiants Maxi (Soutenance 20')(selon planning regional);SAM;09:00;2;
4PJT;vendredi 17 juin 2016;4;Project 6 etudiants Maxi (Soutenance 20')(selon planning regional);SAM;11:00;2;
4PJT;vendredi 17 juin 2016;4;Project 6 etudiants Maxi (Soutenance 20')(selon planning regional);SAM;14:00;2;
4PJT;vendredi 17 juin 2016;4;Project 6 etudiants Maxi (Soutenance 20')(selon planning regional);SAM;16:00;2;
4LAW;mercredi 22 juin 2016;4;Personal Data Protection SOE† (Duree 10') (selon planning regional);NANI;09:00;2;
4LAW;mercredi 22 juin 2016;4;Personal Data Protection SOE† (Duree 10') (selon planning regional);NANI;11:00;2;
4LAW;mercredi 22 juin 2016;4;Personal Data Protection SOE† (Duree 10') (selon planning regional);NANI;14:00;2;
4LAW;mercredi 22 juin 2016;4;Personal Data Protection SOE† (Duree 10') (selon planning regional);NANI;16:00;2;
4LAW;jeudi 23 juin 2016;4;Personal Data Protection QCM (Duree 2H);CAMPUS;14:00;2;
4ENG;jeudi 23 juin 2016;4;English Language† QCM† (SGES2);CAMPUS;16:00;2;
4MGT;vendredi 24 juin 2016;4;IT Management 4 - Enterprise Applications Software QCM (Duree 2H);CAMPUS;14:00;2;
4MSE;mercredi 29 juin 2016;4;Microsoft Exchange Server Administration SOE (Duree 10') (selon planning regional);;09:00;2;
4MSE;mercredi 29 juin 2016;4;Microsoft Exchange Server Administration SOE (Duree 10') (selon planning regional);;11:00;2;
4MSE;mercredi 29 juin 2016;4;Microsoft Exchange Server Administration Soutenance Mini Projet (Duree 20') (2 a 4 etudiants);;14:00;2;
4MSE;mercredi 29 juin 2016;4;Microsoft Exchange Server Administration Soutenance Mini Projet (Duree 20') (2 a 4 etudiants);;16:00;2;
5EPS;vendredi 13 novembre 2015;5;Entrepreneurship & IT Part 1/2;TEBOUL;09:00;2;
5EPS;vendredi 13 novembre 2015;5;Entrepreneurship & IT Part 1/2;TEBOUL;11:00;2;
5EPS;vendredi 13 novembre 2015;5;Entrepreneurship & IT Part 1/2;TEBOUL;14:00;2;
5EPS;vendredi 13 novembre 2015;5;Entrepreneurship & IT Part 1/2;TEBOUL;16:00;2;
5EPS;vendredi 20 novembre 2015;5;Entrepreneurship & IT Part 1/2;TEBOUL;09:00;2;
5EPS;vendredi 20 novembre 2015;5;Entrepreneurship & IT Part 1/2;TEBOUL;11:00;2;
5EPS;vendredi 20 novembre 2015;5;Entrepreneurship & IT Part 1/2;TEBOUL;14:00;2;
5EPS;vendredi 20 novembre 2015;5;Entrepreneurship & IT Part 1/2;TEBOUL;16:00;2;
5EPS;mercredi 25 novembre 2015;5;Entrepreneurship & IT Part 2/2;TEBOUL;09:00;2;
5EPS;mercredi 25 novembre 2015;5;Entrepreneurship & IT Part 2/2;TEBOUL;11:00;2;
5EPS;mercredi 25 novembre 2015;5;Entrepreneurship & IT Part 2/2;TEBOUL;14:00;2;
5EPS;mercredi 25 novembre 2015;5;Entrepreneurship & IT Part 2/2;TEBOUL;16:00;2;
5EPS;jeudi 26 novembre 2015;5;Entrepreneurship & IT Part 2/2;TEBOUL;09:00;2;
5EPS;jeudi 26 novembre 2015;5;Entrepreneurship & IT Part 2/2;TEBOUL;11:00;2;
5EPS;jeudi 26 novembre 2015;5;Entrepreneurship & IT Part 2/2;TEBOUL;14:00;2;
5EPS;jeudi 26 novembre 2015;5;Entrepreneurship & IT Part 2/2;TEBOUL;16:00;2;
5ENG;vendredi 27 novembre 2015;5;English Language (Position Test Duree 2h30);CAMPUS;14:00;2;
5MET;mercredi 2 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;09:00;2;
5MET;mercredi 2 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;11:00;2;
5SJF;mercredi 2 dÈcembre 2015;5;SUPINFO Job Forum M.Sc.2;CAMPUS;14:00;2;
5SJF;mercredi 2 dÈcembre 2015;5;SUPINFO Job Forum M.Sc.2;CAMPUS;16:00;2;
5MET;jeudi 3 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;09:00;2;
5MET;jeudi 3 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;11:00;2;
5MET;jeudi 3 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;14:00;2;
5MET;jeudi 3 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;16:00;2;
5MET;vendredi 4 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;09:00;2;
5MET;vendredi 4 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;11:00;2;
5MET;vendredi 4 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;14:00;2;
5MET;vendredi 4 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance;GAUZAN;16:00;2;
5MGT;mercredi 9 dÈcembre 2015;5;IT Management 5 / IT Performance;GAUZAN;09:00;2;
5MGT;mercredi 9 dÈcembre 2015;5;IT Management 5 / IT Performance;GAUZAN;11:00;2;
5MGT;mercredi 9 dÈcembre 2015;5;IT Management 5 / IT Performance;GAUZAN;14:00;2;
5MGT;mercredi 9 dÈcembre 2015;5;IT Management 5 / IT Performance;GAUZAN;16:00;2;
5MET;vendredi 18 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance SOE (Duree 10')(selon planning regional);GAUZAN;09:00;2;
5MET;vendredi 18 dÈcembre 2015;5;CobiT : Gouvernance, Risks and Compliance SOE (Duree 10')(selon planning regional);GAUZAN;11:00;2;
5ORC;mercredi 6 janvier 2016;5;Datawarehouse;;09:00;2;
5ORC;mercredi 6 janvier 2016;5;Datawarehouse;;11:00;2;
5ORC;mercredi 6 janvier 2016;5;Datawarehouse;;14:00;2;
5ORC;mercredi 6 janvier 2016;5;Datawarehouse;;16:00;2;
5ORC;jeudi 7 janvier 2016;5;Datawarehouse;;09:00;2;
5ORC;jeudi 7 janvier 2016;5;Datawarehouse;;11:00;2;
5ORC;jeudi 7 janvier 2016;5;Datawarehouse;;14:00;2;
5ORC;jeudi 7 janvier 2016;5;Datawarehouse;;16:00;2;
5ORC;vendredi 8 janvier 2016;5;Datawarehouse;;09:00;2;
5ORC;vendredi 8 janvier 2016;5;Datawarehouse;;11:00;2;
5ORC;vendredi 8 janvier 2016;5;Datawarehouse;;14:00;2;
5ORC;vendredi 8 janvier 2016;5;Datawarehouse;;16:00;2;
5MGT;jeudi 14 janvier 2016;5;IT Management 5 / IT Performance;GAUZAN;09:00;2;
5MGT;jeudi 14 janvier 2016;5;IT Management 5 / IT Performance;GAUZAN;11:00;2;
5MGT;jeudi 14 janvier 2016;5;IT Management 5 / IT Performance;GAUZAN;14:00;2;
5MGT;jeudi 14 janvier 2016;5;IT Management 5 / IT Performance;GAUZAN;16:00;2;
5MGT;vendredi 15 janvier 2016;5;IT Management 5 / IT Performance;GAUZAN;09:00;2;
5MGT;vendredi 15 janvier 2016;5;IT Management 5 / IT Performance;GAUZAN;11:00;2;
5EMI;vendredi 15 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;14:00;2;
5EMI;vendredi 15 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;16:00;2;
5EMI;mercredi 20 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;09:00;2;
5EMI;mercredi 20 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;11:00;2;
5EMI;mercredi 20 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;14:00;2;
5EMI;mercredi 20 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;16:00;2;
5EMI;jeudi 21 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;09:00;2;
5EMI;jeudi 21 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;11:00;2;
5EMI;jeudi 21 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;14:00;2;
5EMI;jeudi 21 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;16:00;2;
5EMI;vendredi 22 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;09:00;2;
5EMI;vendredi 22 janvier 2016;5;Emotional Intelligence: Achieving Leadership Success;TEBOUL;11:00;2;
5BIS;vendredi 22 janvier 2016;5;Advanced BI TP (Duree 4h);CAMPUS;14:00;2;
5BIS;vendredi 22 janvier 2016;5;Advanced BI TP (Duree 4h);CAMPUS;16:00;2;
5EPS;mercredi 27 janvier 2016;5;Entrepreneurship & IT Soutenance Rendu Business Plan (Duree 20');TEBOUL;09:00;2;
5EPS;mercredi 27 janvier 2016;5;Entrepreneurship & IT Soutenance Rendu Business Plan (Duree 20');TEBOUL;11:00;2;
5MET;mercredi 27 janvier 2016;5;CobiT : Gouvernance, Risks and Compliance† QCM (Duree 2H);CAMPUS;14:00;2;
5ORC;jeudi 28 janvier 2016;5;"Datawarehouse SOE (Duree 10"")(selon planning regional)";;09:00;2;
5ORC;jeudi 28 janvier 2016;5;"Datawarehouse SOE (Duree 10"")(selon planning regional)";;11:00;2;
5TGF;jeudi 28 janvier 2016;5;Preparing for TOGAF Accreditation QCM (Duree 2H);CAMPUS;14:00;2;
5MGT;vendredi 29 janvier 2016;5;IT Management 5 / IT Performance† SOE (Duree 10') (selon planning regional);GAUZAN;09:00;2;
5MGT;vendredi 29 janvier 2016;5;IT Management 5 / IT Performance† SOE (Duree 10') (selon planning regional);GAUZAN;11:00;2;
5TGF;vendredi 29 janvier 2016;5;Preparing for TOGAF Accreditation SOE (Duree 10')(selon planing regional);;14:00;2;
5TGF;vendredi 29 janvier 2016;5;Preparing for TOGAF Accreditation SOE (Duree 10')(selon planing regional);;16:00;2;
5DAT;mercredi 3 fÈvrier 2016;5;Big Data & Data Management;;09:00;2;
5DAT;mercredi 3 fÈvrier 2016;5;Big Data & Data Management;;11:00;2;
5DAT;mercredi 3 fÈvrier 2016;5;Big Data & Data Management;;14:00;2;
5DAT;mercredi 3 fÈvrier 2016;5;Big Data & Data Management;;16:00;2;
5DAT;jeudi 4 fÈvrier 2016;5;Big Data & Data Management;;09:00;2;
5DAT;jeudi 4 fÈvrier 2016;5;Big Data & Data Management;;11:00;2;
5DAT;jeudi 4 fÈvrier 2016;5;Big Data & Data Management;;14:00;2;
5DAT;jeudi 4 fÈvrier 2016;5;Big Data & Data Management;;16:00;2;
5DAT;vendredi 5 fÈvrier 2016;5;Big Data & Data Management;;09:00;2;
5DAT;vendredi 5 fÈvrier 2016;5;Big Data & Data Management;;11:00;2;
5DAT;vendredi 5 fÈvrier 2016;5;Big Data & Data Management;;14:00;2;
5DAT;vendredi 5 fÈvrier 2016;5;Big Data & Data Management;;16:00;2;
5CLD;mercredi 10 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;09:00;2;
5CLD;mercredi 10 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;11:00;2;
5CLD;mercredi 10 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;14:00;2;
5CLD;mercredi 10 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;16:00;2;
5CLD;jeudi 11 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;09:00;2;
5CLD;jeudi 11 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;11:00;2;
5CLD;jeudi 11 fÈvrier 2016;5;Microsoft Azure Training for Infrastructure Services;;14:00;2;
